date,schedtime,deptime,carrier,origin,dest,distance,flightnumber,dayweek,daymonth,tailnumber,weather
2004-01-30,1700,1656,US,DCA,LGA,214,2180,5,30,N716UW,good
2004-01-30,1800,1758,US,DCA,LGA,214,2182,5,30,N727UW,good
2004-01-30,1900,1856,US,DCA,LGA,214,2184,5,30,N704UW,good
2004-01-30,2000,2004,US,DCA,LGA,214,2186,5,30,N708UW,good
2004-01-30,2100,2057,US,DCA,LGA,214,2188,5,30,N716UW,good
2004-01-30,1720,1748,RU,BWI,EWR,169,3372,5,30,N12563,good
2004-01-30,700,700,RU,BWI,EWR,169,2703,5,30,N14573,good
2004-01-30,1455,1513,RU,BWI,EWR,169,2403,5,30,N14945,good
2004-01-30,1030,1037,RU,BWI,EWR,169,2303,5,30,N14942,good
2004-01-30,1730,1728,CO,DCA,EWR,199,814,5,30,N14341,good
2004-01-30,1300,1257,CO,DCA,EWR,199,808,5,30,N11612,good
2004-01-30,1900,1851,CO,DCA,EWR,199,816,5,30,N14652,good
2004-01-30,735,727,CO,DCA,EWR,199,806,5,30,N14605,good
2004-01-30,840,832,DH,IAD,EWR,213,7299,5,30,N673BR,good
2004-01-30,1710,1715,DH,IAD,EWR,213,7302,5,30,N684BR,good
2004-01-30,1245,1242,DH,IAD,EWR,213,7303,5,30,N684BR,good
2004-01-30,2120,2116,DH,IAD,EWR,213,7304,5,30,N682BR,good
2004-01-30,630,623,DH,IAD,EWR,213,7305,5,30,N311UE,good
2004-01-30,1430,1426,DH,IAD,EWR,213,7307,5,30,N332UE,good
2004-01-30,1300,1255,RU,IAD,EWR,213,2692,5,30,N16502,good
2004-01-30,2100,2056,RU,DCA,EWR,199,2879,5,30,N14943,good
2004-01-30,1700,1657,RU,IAD,EWR,213,2497,5,30,N21537,good
2004-01-30,1900,1856,RU,IAD,EWR,213,2385,5,30,N12567,good
2004-01-30,645,643,RU,DCA,EWR,199,2761,5,30,N13989,good
2004-01-30,1359,1359,RU,DCA,EWR,199,2216,5,30,N14952,good
2004-01-30,1525,1601,RU,DCA,EWR,199,2261,5,30,N13979,good
2004-01-30,1630,1630,RU,DCA,EWR,199,2181,5,30,N48901,good
2004-01-30,900,858,RU,DCA,EWR,199,2582,5,30,N18557,good
2004-01-30,1500,1456,RU,IAD,EWR,213,2156,5,30,N21144,good
2004-01-30,700,659,RU,IAD,EWR,213,2855,5,30,N11121,good
2004-01-31,1455,1505,OH,BWI,JFK,184,5935,6,31,N959CA,good
2004-01-31,1640,1633,DH,DCA,JFK,213,6155,6,31,N419FJ,good
2004-01-31,1245,1243,DH,IAD,LGA,229,7208,6,31,N627BR,good
2004-01-31,1715,1711,DH,IAD,LGA,229,7215,6,31,N663BR,good
2004-01-31,2120,2117,DH,IAD,LGA,229,7684,6,31,N673BR,good
2004-01-31,840,931,DH,IAD,JFK,228,7800,6,31,N655BR,good
2004-01-31,1240,1238,DH,IAD,JFK,228,7806,6,31,N679BR,good
2004-01-31,1645,1639,DH,IAD,JFK,228,7810,6,31,N316UE,good
2004-01-31,1715,1706,DH,IAD,JFK,228,7812,6,31,N314UE,good
2004-01-31,2120,2115,DH,IAD,JFK,228,7814,6,31,N656BR,good
2004-01-31,1800,1750,DH,IAD,JFK,228,7818,6,31,N320UE,good
2004-01-31,1455,1500,DL,DCA,JFK,213,746,6,31,N934DL,good
2004-01-31,730,727,DL,DCA,LGA,214,1742,6,31,N223DZ,good
2004-01-31,830,840,DL,DCA,LGA,214,1744,6,31,N232DZ,good
2004-01-31,1030,1030,DL,DCA,LGA,214,1748,6,31,N225DL,good
2004-01-31,1230,1231,DL,DCA,LGA,214,1752,6,31,N232DZ,good
2004-01-31,1430,1429,DL,DCA,LGA,214,1756,6,31,N225DL,good
2004-01-31,1630,1629,DL,DCA,LGA,214,1760,6,31,N232DZ,good
2004-01-31,1830,1829,DL,DCA,LGA,214,1764,6,31,N225DL,good
2004-01-31,2030,2026,DL,DCA,LGA,214,1768,6,31,N232DZ,good
2004-01-31,1520,1514,MQ,DCA,JFK,213,4752,6,31,N709MQ,good
2004-01-31,600,613,MQ,DCA,JFK,213,4760,6,31,N733MQ,good
2004-01-31,1830,1819,MQ,DCA,JFK,213,4784,6,31,N841MQ,good
2004-01-31,900,904,MQ,DCA,LGA,214,4956,6,31,N731MQ,good
2004-01-31,1300,1254,MQ,DCA,LGA,214,4964,6,31,N710MQ,good
2004-01-31,850,847,UA,IAD,LGA,229,846,6,31,N592UA,good
2004-01-31,700,706,US,DCA,LGA,214,2160,6,31,N725UW,good
2004-01-31,900,857,US,DCA,LGA,214,2164,6,31,N741UW,good
2004-01-31,1100,1058,US,DCA,LGA,214,2168,6,31,N725UW,good
2004-01-31,1300,1256,US,DCA,LGA,214,2172,6,31,N741UW,good
2004-01-31,1500,1457,US,DCA,LGA,214,2176,6,31,N725UW,good
2004-01-31,1700,1655,US,DCA,LGA,214,2180,6,31,N741UW,good
2004-01-31,1900,1856,US,DCA,LGA,214,2184,6,31,N725UW,good
2004-01-31,1030,1025,RU,BWI,EWR,169,2303,6,31,N12946,good
2004-01-31,1455,1449,RU,BWI,EWR,169,2229,6,31,N14558,good
2004-01-31,1720,1715,RU,BWI,EWR,169,3372,6,31,N15932,good
2004-01-31,700,704,RU,BWI,EWR,169,2703,6,31,N14542,good
2004-01-31,1300,1255,CO,DCA,EWR,199,808,6,31,N19621,good
2004-01-31,840,840,DH,IAD,EWR,213,7299,6,31,N698BR,good
2004-01-31,1710,1659,DH,IAD,EWR,213,7302,6,31,N624BR,good
2004-01-31,1245,1247,DH,IAD,EWR,213,7303,6,31,N624BR,good
2004-01-31,2120,2111,DH,IAD,EWR,213,7304,6,31,N702BR,good
2004-01-31,1500,1458,RU,IAD,EWR,213,2156,6,31,N11140,good
2004-01-31,930,925,RU,DCA,EWR,199,2582,6,31,N12567,good
2004-01-31,700,650,RU,IAD,EWR,213,2855,6,31,N14558,good
2004-01-31,645,644,RU,DCA,EWR,199,2761,6,31,N15555,good
2004-01-31,1700,1653,RU,IAD,EWR,213,2497,6,31,N16976,good
2004-01-31,1600,1558,RU,DCA,EWR,199,2361,6,31,N14902,good
2004-01-31,1359,1403,RU,DCA,EWR,199,2216,6,31,N16961,good
2004-01-31,1730,1736,RU,DCA,EWR,199,2097,6,31,N13994,good
